Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
TRAF3-dependent IRF activation pathway Homo sapiens R-HSA-918233	1/14	0.28428304744875704	0.614335525330848	0	0	3.1871631553160213	4.008765662534434	IRF3
Regulation of necroptotic cell death Homo sapiens R-HSA-5675482	1/14	0.28428304744875704	0.614335525330848	0	0	3.1871631553160213	4.008765662534434	CASP8
Synthesis of bile acids and bile salts via 24-hydroxycholesterol Homo sapiens R-HSA-193775	1/14	0.28428304744875704	0.614335525330848	0	0	3.1871631553160213	4.008765662534434	AKR1D1
Regulation of pyruvate dehydrogenase (PDH) complex Homo sapiens R-HSA-204174	1/14	0.28428304744875704	0.614335525330848	0	0	3.1871631553160213	4.008765662534434	PDK1
Regulation of APC/C activators between G1/S and early anaphase Homo sapiens R-HSA-176408	3/79	0.28613916277634854	0.614335525330848	0	0	1.6371899899001234	2.0485781845118534	PSMD10;PSMA4;BUB1B
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways Homo sapiens R-HSA-168928	3/79	0.28613916277634854	0.614335525330848	0	0	1.6371899899001234	2.0485781845118534	CASP8;IRF3;NFKB2
Centrosome maturation Homo sapiens R-HSA-380287	3/79	0.28613916277634854	0.614335525330848	0	0	1.6371899899001234	2.0485781845118534	HSP90AA1;PCNT;CKAP5
Recruitment of mitotic centrosome proteins and complexes Homo sapiens R-HSA-380270	3/79	0.28613916277634854	0.614335525330848	0	0	1.6371899899001234	2.0485781845118534	HSP90AA1;PCNT;CKAP5
NRAGE signals death through JNK Homo sapiens R-HSA-193648	2/45	0.2873077695645688	0.6152297264497836	0	0	1.9282533399307273	2.404920014399681	KALRN;VAV2
Membrane Trafficking Homo sapiens R-HSA-199991	12/420	0.2904284160940538	0.6202883664880835	0	0	1.2225063938618925	1.5115046428233727	PRKAA2;PPP6R1;GOSR1;ARFIP2;KIF2C;KIF11;VPS36;GNS;PAFAH1B3;YKT6;PAFAH1B2;IGF2R
Complement cascade Homo sapiens R-HSA-166658	3/80	0.2925890429050029	0.6232756174382615	0	0	1.6158447096613409	1.9858509116437706	C4A;C5;C8B
N-Glycan antennae elongation Homo sapiens R-HSA-975577	1/15	0.30118577381309736	0.6272245461049167	0	0	2.959356991204125	3.5513112984	B4GALT4
Regulation of innate immune responses to cytosolic DNA Homo sapiens R-HSA-3134975	1/15	0.30118577381309736	0.6272245461049167	0	0	2.959356991204125	3.5513112984	IRF3
Signaling by EGFRvIII in Cancer Homo sapiens R-HSA-5637812	1/15	0.30118577381309736	0.6272245461049167	0	0	2.959356991204125	3.5513112984	HSP90AA1
Constitutive Signaling by EGFRvIII Homo sapiens R-HSA-5637810	1/15	0.30118577381309736	0.6272245461049167	0	0	2.959356991204125	3.5513112984	HSP90AA1
Synthesis of bile acids and bile salts via 27-hydroxycholesterol Homo sapiens R-HSA-193807	1/15	0.30118577381309736	0.6272245461049167	0	0	2.959356991204125	3.5513112984	AKR1D1
Global Genome Nucleotide Excision Repair (GG-NER) Homo sapiens R-HSA-5696399	3/82	0.3055156545639195	0.6272245461049167	0	0	1.57477530970824	1.8672965308455236	RFC1;UBE2V2;XPC
Antigen processing-Cross presentation Homo sapiens R-HSA-1236975	3/82	0.3055156545639195	0.6272245461049167	0	0	1.57477530970824	1.8672965308455236	PSMD10;PSMA4;CYBA
Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989	10/348	0.30797650376038355	0.6272245461049167	0	0	1.2288993058223827	1.4473137735362707	SURF1;G6PD;PRKAA2;APAF1;NDUFA4;CNOT2;POLR2F;ATM;ARID3A;SSRP1
TP53 Regulates Transcription of Cell Cycle Genes Homo sapiens R-HSA-6791312	2/48	0.3135754111719228	0.6272245461049167	0	0	1.8022201665124884	2.090062484598151	CNOT2;ARID3A
Hexose transport Homo sapiens R-HSA-189200	2/48	0.3135754111719228	0.6272245461049167	0	0	1.8022201665124884	2.090062484598151	SLC37A4;HK2
Pyruvate metabolism and Citric Acid (TCA) cycle Homo sapiens R-HSA-71406	2/48	0.3135754111719228	0.6272245461049167	0	0	1.8022201665124884	2.090062484598151	GLO1;PDK1
STING mediated induction of host immune responses Homo sapiens R-HSA-1834941	1/16	0.31769014219635344	0.6272245461049167	0	0	2.761924982307148	3.1670407328246073	IRF3
Translesion synthesis by REV1 Homo sapiens R-HSA-110312	1/16	0.31769014219635344	0.6272245461049167	0	0	2.761924982307148	3.1670407328246073	RFC1
Regulated Necrosis Homo sapiens R-HSA-5218859	1/16	0.31769014219635344	0.6272245461049167	0	0	2.761924982307148	3.1670407328246073	CASP8
RIPK1-mediated regulated necrosis Homo sapiens R-HSA-5213460	1/16	0.31769014219635344	0.6272245461049167	0	0	2.761924982307148	3.1670407328246073	CASP8
Cell-extracellular matrix interactions Homo sapiens R-HSA-446353	1/16	0.31769014219635344	0.6272245461049167	0	0	2.761924982307148	3.1670407328246073	FLNC
CRMPs in Sema3A signaling Homo sapiens R-HSA-399956	1/16	0.31769014219635344	0.6272245461049167	0	0	2.761924982307148	3.1670407328246073	DPYSL2
RHO GTPases activate CIT Homo sapiens R-HSA-5625900	1/16	0.31769014219635344	0.6272245461049167	0	0	2.761924982307148	3.1670407328246073	MYL6
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition) Homo sapiens R-HSA-2173791	1/16	0.31769014219635344	0.6272245461049167	0	0	2.761924982307148	3.1670407328246073	FKBP1A
Metabolism of folate and pterines Homo sapiens R-HSA-196757	1/16	0.31769014219635344	0.6272245461049167	0	0	2.761924982307148	3.1670407328246073	MTHFD1
GRB2 events in EGFR signaling Homo sapiens R-HSA-179812	7/235	0.3198833375185736	0.6272245461049167	0	0	1.2742878702131673	1.452431938129389	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
SHC1 events in EGFR signaling Homo sapiens R-HSA-180336	7/235	0.3198833375185736	0.6272245461049167	0	0	1.2742878702131673	1.452431938129389	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
SOS-mediated signalling Homo sapiens R-HSA-112412	7/235	0.3198833375185736	0.6272245461049167	0	0	1.2742878702131673	1.452431938129389	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347	7/235	0.3198833375185736	0.6272245461049167	0	0	1.2742878702131673	1.452431938129389	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
RAF/MAP kinase cascade Homo sapiens R-HSA-5673001	7/235	0.3198833375185736	0.6272245461049167	0	0	1.2742878702131673	1.452431938129389	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316	4/121	0.3199395010463523	0.6272245461049167	0	0	1.4179998538972898	1.6159857583926507	GLCE;HMMR;GNS;B4GALT4
Signaling by Interleukins Homo sapiens R-HSA-449147	11/392	0.32213288085790204	0.6272245461049167	0	0	1.1991334597275123	1.358367764963174	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;STX3;IRAK4;VCL;NFKB2;IL27RA
Retrograde transport at the Trans-Golgi-Network Homo sapiens R-HSA-6811440	2/49	0.322287974325974	0.6272245461049167	0	0	1.7637845178813942	1.997150499814149	ARFIP2;IGF2R
Regulation of activated PAK-2p34 by proteasome mediated degradation Homo sapiens R-HSA-211733	2/49	0.322287974325974	0.6272245461049167	0	0	1.7637845178813942	1.997150499814149	PSMD10;PSMA4
Cross-presentation of soluble exogenous antigens (endosomes) Homo sapiens R-HSA-1236978	2/49	0.322287974325974	0.6272245461049167	0	0	1.7637845178813942	1.997150499814149	PSMD10;PSMA4
Mitochondrial biogenesis Homo sapiens R-HSA-1592230	2/49	0.322287974325974	0.6272245461049167	0	0	1.7637845178813942	1.997150499814149	PRKAA2;TFB2M
FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700	7/236	0.32367236951676576	0.6272245461049167	0	0	1.268657557402451	1.431075512826716	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712	7/236	0.32367236951676576	0.6272245461049167	0	0	1.268657557402451	1.431075512826716	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706	7/236	0.32367236951676576	0.6272245461049167	0	0	1.268657557402451	1.431075512826716	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693	7/236	0.32367236951676576	0.6272245461049167	0	0	1.268657557402451	1.431075512826716	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
APC/C-mediated degradation of cell cycle proteins Homo sapiens R-HSA-174143	3/85	0.3249427426585742	0.6272245461049167	0	0	1.5169275573352747	1.705187806564033	PSMD10;PSMA4;BUB1B
Regulation of mitotic cell cycle Homo sapiens R-HSA-453276	3/85	0.3249427426585742	0.6272245461049167	0	0	1.5169275573352747	1.705187806564033	PSMD10;PSMA4;BUB1B
Toll Like Receptor 4 (TLR4) Cascade Homo sapiens R-HSA-166016	4/122	0.3252891519315375	0.6272245461049167	0	0	1.4059104737070838	1.5788948146123878	CASP8;IRF3;IRAK4;NFKB2
Deadenylation-dependent mRNA decay Homo sapiens R-HSA-429914	2/50	0.3309725251127399	0.6272245461049167	0	0	1.7269503546099292	1.9095233954262056	EIF4A2;CNOT2
CDK-mediated phosphorylation and removal of Cdc6 Homo sapiens R-HSA-69017	2/50	0.3309725251127399	0.6272245461049167	0	0	1.7269503546099292	1.9095233954262056	PSMD10;PSMA4
Ubiquitin-dependent degradation of Cyclin D1 Homo sapiens R-HSA-69229	2/50	0.3309725251127399	0.6272245461049167	0	0	1.7269503546099292	1.9095233954262056	PSMD10;PSMA4
Ubiquitin-dependent degradation of Cyclin D Homo sapiens R-HSA-75815	2/50	0.3309725251127399	0.6272245461049167	0	0	1.7269503546099292	1.9095233954262056	PSMD10;PSMA4
Regulation of Apoptosis Homo sapiens R-HSA-169911	2/50	0.3309725251127399	0.6272245461049167	0	0	1.7269503546099292	1.9095233954262056	PSMD10;PSMA4
Zinc transporters Homo sapiens R-HSA-435354	1/17	0.3338055215106561	0.6272245461049167	0	0	2.589171974522293	2.8408310148358438	SLC30A1
Hyaluronan metabolism Homo sapiens R-HSA-2142845	1/17	0.3338055215106561	0.6272245461049167	0	0	2.589171974522293	2.8408310148358438	HMMR
Translesion synthesis by POLK Homo sapiens R-HSA-5655862	1/17	0.3338055215106561	0.6272245461049167	0	0	2.589171974522293	2.8408310148358438	RFC1
Translesion synthesis by POLI Homo sapiens R-HSA-5656121	1/17	0.3338055215106561	0.6272245461049167	0	0	2.589171974522293	2.8408310148358438	RFC1
Ligand-dependent caspase activation Homo sapiens R-HSA-140534	1/17	0.3338055215106561	0.6272245461049167	0	0	2.589171974522293	2.8408310148358438	CASP8
RHO GTPases Activate ROCKs Homo sapiens R-HSA-5627117	1/17	0.3338055215106561	0.6272245461049167	0	0	2.589171974522293	2.8408310148358438	MYL6
Chylomicron-mediated lipid transport Homo sapiens R-HSA-174800	1/17	0.3338055215106561	0.6272245461049167	0	0	2.589171974522293	2.8408310148358438	APOE
Mitochondrial Fatty Acid Beta-Oxidation Homo sapiens R-HSA-77289	1/17	0.3338055215106561	0.6272245461049167	0	0	2.589171974522293	2.8408310148358438	ACADS
ARMS-mediated activation Homo sapiens R-HSA-170984	7/239	0.3350820619166853	0.6272245461049167	0	0	1.2520578420467185	1.3689747732210482	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706	7/239	0.3350820619166853	0.6272245461049167	0	0	1.2520578420467185	1.3689747732210482	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Regulation of PLK1 Activity at G2/M Transition Homo sapiens R-HSA-2565942	3/87	0.3378966323945662	0.6299630156551791	0	0	1.4806579348157174	1.6065364416625763	HSP90AA1;PCNT;CKAP5
Frs2-mediated activation Homo sapiens R-HSA-170968	7/240	0.3388981327965951	0.6299630156551791	0	0	1.2466195948128662	1.348911850745459	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Nuclear Envelope Breakdown Homo sapiens R-HSA-2980766	2/51	0.3396255377798704	0.6299630156551791	0	0	1.691619626574034	1.826799704526489	NEK7;VRK1
Vpu mediated degradation of CD4 Homo sapiens R-HSA-180534	2/51	0.3396255377798704	0.6299630156551791	0	0	1.691619626574034	1.826799704526489	PSMD10;PSMA4
MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996	7/241	0.34271994780786363	0.6342645187937386	0	0	1.2412278283246025	1.3291584482750032	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Prolonged ERK activation events Homo sapiens R-HSA-169893	7/242	0.3465471037214116	0.6358866911686579	0	0	1.235881949210707	1.3097092460171083	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
RNA Polymerase III Chain Elongation Homo sapiens R-HSA-73780	1/18	0.34954106070906754	0.6358866911686579	0	0	2.4367428500062447	2.561343843869965	POLR2F
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon Homo sapiens R-HSA-936964	1/18	0.34954106070906754	0.6358866911686579	0	0	2.4367428500062447	2.561343843869965	IRF3
Amine-derived hormones Homo sapiens R-HSA-209776	1/18	0.34954106070906754	0.6358866911686579	0	0	2.4367428500062447	2.561343843869965	DDC
Cytosolic sulfonation of small molecules Homo sapiens R-HSA-156584	1/18	0.34954106070906754	0.6358866911686579	0	0	2.4367428500062447	2.561343843869965	SULT2A1
Signaling by Leptin Homo sapiens R-HSA-2586552	7/243	0.35037919905436166	0.6358866911686579	0	0	1.2305813741570986	1.2905590306048114	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756	3/89	0.35083561386633366	0.6358866911686579	0	0	1.446075271483116	1.5146734697528026	PRKAA2;ATM;SSRP1
Innate Immune System Homo sapiens R-HSA-168249	21/807	0.3539447150020836	0.6358866911686579	0	0	1.110289263891945	1.1531625845811455	PSMD10;HSP90AA1;HSP90AB1;DAB2IP;PEBP1;CNPY3;IRAK4;C8B;NFKB2;VAV2;C4A;PPP3CA;C5;PSMA4;CASP8;IRF3;PTPRA;PEA15;POLR2F;SUGT1;VCL
IRS-mediated signalling Homo sapiens R-HSA-112399	8/284	0.3561527632759089	0.6358866911686579	0	0	1.2026486756621688	1.241609116728866	PSMD10;PSMA4;PRKAA2;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Vif-mediated degradation of APOBEC3G Homo sapiens R-HSA-180585	2/53	0.35682374520102517	0.6358866911686579	0	0	1.6251147267417605	1.6747023887506596	PSMD10;PSMA4
Late Phase of HIV Life Cycle Homo sapiens R-HSA-162599	4/128	0.3574696645995917	0.6358866911686579	0	0	1.337468982630273	1.3758607284653475	RANBP1;RNMT;POLR2F;SSRP1
Interleukin receptor SHC signaling Homo sapiens R-HSA-912526	7/245	0.35805661095760566	0.6358866911686579	0	0	1.22011385199241	1.253135225480487	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Signalling to RAS Homo sapiens R-HSA-167044	7/246	0.36190113392924517	0.6358866911686579	0	0	1.214945786655869	1.2348517198207245	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
PCP/CE pathway Homo sapiens R-HSA-4086400	3/91	0.36374598337777675	0.6358866911686579	0	0	1.4130645473929055	1.4290314742279169	PSMD10;PSMA4;PFN1
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release Homo sapiens R-HSA-6803204	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	ATM
Signaling by FGFR2 IIIa TM Homo sapiens R-HSA-8851708	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	POLR2F
Regulation of TP53 Activity through Methylation Homo sapiens R-HSA-6804760	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	ATM
Translesion Synthesis by POLH Homo sapiens R-HSA-110320	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	RFC1
PCNA-Dependent Long Patch Base Excision Repair Homo sapiens R-HSA-5651801	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	RFC1
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants Homo sapiens R-HSA-1236382	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	HSP90AA1
Signaling by Ligand-Responsive EGFR Variants in Cancer Homo sapiens R-HSA-5637815	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	HSP90AA1
Signaling by EGFR in Cancer Homo sapiens R-HSA-1643713	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	HSP90AA1
Prostacyclin signalling through prostacyclin receptor Homo sapiens R-HSA-392851	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	GNG12
Scavenging by Class A Receptors Homo sapiens R-HSA-3000480	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	APOE
HDL-mediated lipid transport Homo sapiens R-HSA-194223	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	APOE
Signaling by NODAL Homo sapiens R-HSA-1181150	1/19	0.364905694052189	0.6358866911686579	0	0	2.301250294880868	2.3199280045479003	PCSK6
SCF-beta-TrCP mediated degradation of Emi1 Homo sapiens R-HSA-174113	2/54	0.36536276876438784	0.6358866911686579	0	0	1.5937806873977087	1.6047212458518214	PSMD10;PSMA4
Degradation of AXIN Homo sapiens R-HSA-4641257	2/54	0.36536276876438784	0.6358866911686579	0	0	1.5937806873977087	1.6047212458518214	PSMD10;PSMA4
Insulin receptor signalling cascade Homo sapiens R-HSA-74751	8/287	0.36684599862871364	0.6365570549748771	0	0	1.1895315782968732	1.1928778986583208	PSMD10;PSMA4;PRKAA2;PTPRA;PEA15;DAB2IP;PEBP1;VCL
VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921	7/248	0.36959984536214885	0.6365570549748771	0	0	1.204738321509838	1.1991174433247107	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Phase 1 - Functionalization of compounds Homo sapiens R-HSA-211945	3/92	0.37018634668047956	0.6365570549748771	0	0	1.3971155458661748	1.38838184191104	AADAC;ALDH1A1;CYP51A1
IGF1R signaling cascade Homo sapiens R-HSA-2428924	8/288	0.3704170637751119	0.6365570549748771	0	0	1.1852216748768474	1.1770741159044202	PSMD10;PSMA4;PRKAA2;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	8/288	0.3704170637751119	0.6365570549748771	0	0	1.1852216748768474	1.1770741159044202	PSMD10;PSMA4;PRKAA2;PTPRA;PEA15;DAB2IP;PEBP1;VCL
IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928	8/288	0.3704170637751119	0.6365570549748771	0	0	1.1852216748768474	1.1770741159044202	PSMD10;PSMA4;PRKAA2;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD Homo sapiens R-HSA-5362768	2/55	0.37385789925231433	0.6381208695651494	0	0	1.5636290646326776	1.538422585876285	PSMD10;PSMA4
FCERI mediated MAPK activation Homo sapiens R-HSA-2871796	8/289	0.3739909347165807	0.6381208695651494	0	0	1.1809424469260033	1.1614849091998822	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL;VAV2
Lagging Strand Synthesis Homo sapiens R-HSA-69186	1/20	0.3799081460614031	0.6381208695651494	0	0	2.1800201139792157	2.1098796593184086	RFC1
IL-6-type cytokine receptor ligand interactions Homo sapiens R-HSA-6788467	1/20	0.3799081460614031	0.6381208695651494	0	0	2.1800201139792157	2.1098796593184086	IL27RA
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components Homo sapiens R-HSA-141405	1/20	0.3799081460614031	0.6381208695651494	0	0	2.1800201139792157	2.1098796593184086	BUB1B
Inactivation of APC/C via direct inhibition of the APC/C complex Homo sapiens R-HSA-141430	1/20	0.3799081460614031	0.6381208695651494	0	0	2.1800201139792157	2.1098796593184086	BUB1B
G beta:gamma signalling through PLC beta Homo sapiens R-HSA-418217	1/20	0.3799081460614031	0.6381208695651494	0	0	2.1800201139792157	2.1098796593184086	GNG12
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis Homo sapiens R-HSA-163560	1/20	0.3799081460614031	0.6381208695651494	0	0	2.1800201139792157	2.1098796593184086	FABP7
Signaling by Hippo Homo sapiens R-HSA-2028269	1/20	0.3799081460614031	0.6381208695651494	0	0	2.1800201139792157	2.1098796593184086	MOB1B
Synthesis of PC Homo sapiens R-HSA-1483191	1/20	0.3799081460614031	0.6381208695651494	0	0	2.1800201139792157	2.1098796593184086	CHPT1
Glucuronidation Homo sapiens R-HSA-156588	1/20	0.3799081460614031	0.6381208695651494	0	0	2.1800201139792157	2.1098796593184086	UGP2
Degradation of DVL Homo sapiens R-HSA-4641258	2/56	0.3823064537117157	0.6394795318327504	0	0	1.534594168636722	1.4755625620702333	PSMD10;PSMA4
Interleukin-2 signaling Homo sapiens R-HSA-451927	7/252	0.38502504858722203	0.6394795318327504	0	0	1.1848233486943165	1.1308509550825645	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Signalling to ERKs Homo sapiens R-HSA-187687	7/253	0.38888489831013645	0.6394795318327504	0	0	1.1799457994579945	1.1144256161631476	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
TNFR2 non-canonical NF-kB pathway Homo sapiens R-HSA-5668541	3/95	0.3894295442580338	0.6394795318327504	0	0	1.351348845832947	1.2744196880465213	PSMD10;PSMA4;NFKB2
Chaperonin-mediated protein folding Homo sapiens R-HSA-390466	3/95	0.3894295442580338	0.6394795318327504	0	0	1.351348845832947	1.2744196880465213	NOP56;TUBB3;GNG12
Hh mutants abrogate ligand secretion Homo sapiens R-HSA-5387390	2/57	0.39070589981370824	0.6394795318327504	0	0	1.506615087040619	1.4159171245847781	PSMD10;PSMA4
Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	16/620	0.3931645603663835	0.6394795318327504	0	0	1.099337748344371	1.0262614988777778	EIF4A2;PSMD10;STAT2;DAB2IP;PEBP1;IRAK4;NFKB2;IL27RA;PSMA4;IRF3;PTPRA;PEA15;STX3;GBP1;EIF4G2;VCL
TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain Homo sapiens R-HSA-6804115	1/21	0.39455693654761087	0.6394795318327504	0	0	2.0709129511677284	1.925932111270723	CNOT2
Signal transduction by L1 Homo sapiens R-HSA-445144	1/21	0.39455693654761087	0.6394795318327504	0	0	2.0709129511677284	1.925932111270723	VAV2
Mitotic Spindle Checkpoint Homo sapiens R-HSA-69618	1/21	0.39455693654761087	0.6394795318327504	0	0	2.0709129511677284	1.925932111270723	BUB1B
RIP-mediated NFkB activation via ZBP1 Homo sapiens R-HSA-1810476	1/21	0.39455693654761087	0.6394795318327504	0	0	2.0709129511677284	1.925932111270723	NFKB2
RHO GTPases activate PAKs Homo sapiens R-HSA-5627123	1/21	0.39455693654761087	0.6394795318327504	0	0	2.0709129511677284	1.925932111270723	MYL6
Presynaptic function of Kainate receptors Homo sapiens R-HSA-500657	1/21	0.39455693654761087	0.6394795318327504	0	0	2.0709129511677284	1.925932111270723	GNG12
Synthesis of very long-chain fatty acyl-CoAs Homo sapiens R-HSA-75876	1/21	0.39455693654761087	0.6394795318327504	0	0	2.0709129511677284	1.925932111270723	ACSL4
Synthesis of Leukotrienes (LT) and Eoxins (EX) Homo sapiens R-HSA-2142691	1/21	0.39455693654761087	0.6394795318327504	0	0	2.0709129511677284	1.925932111270723	PTGR1
Signaling by Wnt Homo sapiens R-HSA-195721	8/295	0.3954758050432696	0.6394795318327504	0	0	1.1558933077015499	1.072282538885877	PSMD10;PPP3CA;PSMA4;H3F3A;HIST1H2BH;PFN1;GNG12;HIST1H2BD
CDT1 association with the CDC6:ORC:origin complex Homo sapiens R-HSA-68827	2/58	0.39905384996660925	0.6394795318327504	0	0	1.4796352583586627	1.3592801119790259	PSMD10;PSMA4
Synthesis of DNA Homo sapiens R-HSA-69239	3/97	0.40217877894171156	0.6394795318327504	0	0	1.3224606451027536	1.204574606112373	PSMD10;PSMA4;RFC1
MyD88-independent TLR3/TLR4 cascade Homo sapiens R-HSA-166166	3/97	0.40217877894171156	0.6394795318327504	0	0	1.3224606451027536	1.204574606112373	CASP8;IRF3;NFKB2
Toll Like Receptor 3 (TLR3) Cascade Homo sapiens R-HSA-168164	3/97	0.40217877894171156	0.6394795318327504	0	0	1.3224606451027536	1.204574606112373	CASP8;IRF3;NFKB2
TRIF-mediated TLR3/TLR4 signaling Homo sapiens R-HSA-937061	3/97	0.40217877894171156	0.6394795318327504	0	0	1.3224606451027536	1.204574606112373	CASP8;IRF3;NFKB2
Anchoring of the basal body to the plasma membrane Homo sapiens R-HSA-5620912	3/97	0.40217877894171156	0.6394795318327504	0	0	1.3224606451027536	1.204574606112373	HSP90AA1;PCNT;CKAP5
Regulation of actin dynamics for phagocytic cup formation Homo sapiens R-HSA-2029482	3/97	0.40217877894171156	0.6394795318327504	0	0	1.3224606451027536	1.204574606112373	HSP90AA1;HSP90AB1;VAV2
Degradation of GLI1 by the proteasome Homo sapiens R-HSA-5610780	2/59	0.4073480562974163	0.6394795318327504	0	0	1.4536020903322135	1.3054615530550937	PSMD10;PSMA4
GLI3 is processed to GLI3R by the proteasome Homo sapiens R-HSA-5610785	2/59	0.4073480562974163	0.6394795318327504	0	0	1.4536020903322135	1.3054615530550937	PSMD10;PSMA4
Degradation of GLI2 by the proteasome Homo sapiens R-HSA-5610783	2/59	0.4073480562974163	0.6394795318327504	0	0	1.4536020903322135	1.3054615530550937	PSMD10;PSMA4
SCF(Skp2)-mediated degradation of p27/p21 Homo sapiens R-HSA-187577	2/59	0.4073480562974163	0.6394795318327504	0	0	1.4536020903322135	1.3054615530550937	PSMD10;PSMA4
Metabolism of water-soluble vitamins and cofactors Homo sapiens R-HSA-196849	3/98	0.4085253516867081	0.6394795318327504	0	0	1.3084726742228705	1.171346447058832	BTD;MTHFD1;FLAD1
RA biosynthesis pathway Homo sapiens R-HSA-5365859	1/22	0.4088603852671497	0.6394795318327504	0	0	1.9721969467192397	1.763896537518137	ALDH1A1
Common Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140875	1/22	0.4088603852671497	0.6394795318327504	0	0	1.9721969467192397	1.763896537518137	SERPINA5
Intrinsic Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140837	1/22	0.4088603852671497	0.6394795318327504	0	0	1.9721969467192397	1.763896537518137	SERPINA5
Resolution of AP sites via the multiple-nucleotide patch replacement pathway Homo sapiens R-HSA-110373	1/22	0.4088603852671497	0.6394795318327504	0	0	1.9721969467192397	1.763896537518137	RFC1
Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417	1/22	0.4088603852671497	0.6394795318327504	0	0	1.9721969467192397	1.763896537518137	RFC1
